dataset,model,attack,bacc_test,n_test,n_classes,neighborhood_size_mean,neighborhood_size_q0,neighborhood_size_q25,neighborhood_size_q50,neighborhood_size_q75,neighborhood_size_q1,neighborhood_size_minmax,uncertainty_mean,uncertainty_q0,uncertainty_q25,uncertainty_q50,uncertainty_q75,uncertainty_q1,uncertainty_minmax,target_approx_consistency_in_neighborhood_mean,target_approx_consistency_in_neighborhood_q0,target_approx_consistency_in_neighborhood_q25,target_approx_consistency_in_neighborhood_q50,target_approx_consistency_in_neighborhood_q75,target_approx_consistency_in_neighborhood_q1,target_approx_consistency_in_neighborhood_minmax,pred_targets_consistency_in_neighborhood_mean,pred_targets_consistency_in_neighborhood_q0,pred_targets_consistency_in_neighborhood_q25,pred_targets_consistency_in_neighborhood_q50,pred_targets_consistency_in_neighborhood_q75,pred_targets_consistency_in_neighborhood_q1,pred_targets_consistency_in_neighborhood_minmax,target_targets_consistency_in_neighborhood_mean,target_targets_consistency_in_neighborhood_q0,target_targets_consistency_in_neighborhood_q25,target_targets_consistency_in_neighborhood_q50,target_targets_consistency_in_neighborhood_q75,target_targets_consistency_in_neighborhood_q1,target_targets_consistency_in_neighborhood_minmax,targets_and_approxs_consistency_in_neighborhood_mean,targets_and_approxs_consistency_in_neighborhood_q0,targets_and_approxs_consistency_in_neighborhood_q25,targets_and_approxs_consistency_in_neighborhood_q50,targets_and_approxs_consistency_in_neighborhood_q75,targets_and_approxs_consistency_in_neighborhood_q1,targets_and_approxs_consistency_in_neighborhood_minmax,target_diversity_in_neighborhood_mean,target_diversity_in_neighborhood_q0,target_diversity_in_neighborhood_q25,target_diversity_in_neighborhood_q50,target_diversity_in_neighborhood_q75,target_diversity_in_neighborhood_q1,target_diversity_in_neighborhood_minmax,approx_diversity_in_neighborhood_mean,approx_diversity_in_neighborhood_q0,approx_diversity_in_neighborhood_q25,approx_diversity_in_neighborhood_q50,approx_diversity_in_neighborhood_q75,approx_diversity_in_neighborhood_q1,approx_diversity_in_neighborhood_minmax,window_id,window_source,window_rows
diabetes,lin,zoo,0.0648148148148148,154,2,21.774193548387096,1.0,14.5,22.0,32.0,32.0,31.0,0.9622057547105013,0.7769466133125373,0.9511813977828392,0.9838858519576424,0.9955513202670041,0.9999954435224184,0.2230488302098811,0.45696569377186186,0.0,0.3014705882352941,0.4761904761904761,0.6927083333333333,0.84375,0.84375,0.5138374234834845,0.0,0.41741071428571425,0.5,0.596875,1.0,1.0,0.4861625765165155,0.0,0.403125,0.5,0.5825892857142857,1.0,1.0,0.6368770788764997,0.0,0.6220238095238095,0.6666666666666666,0.7230113636363636,0.8125,0.8125,0.8858994523876701,4.1305960435927445e-11,0.9325147271362151,0.9744894033980523,0.9925531356575894,1.0,0.999999999958694,0.7503482240105118,4.1305960435927445e-11,0.6607373326742845,0.8571484374283717,0.9789807175503563,1.0,0.999999999958694,window_3,diagnostic_window,31.0
diabetes,lin,zoo,0.0648148148148148,154,2,19.7,1.0,8.0,20.0,32.0,32.0,31.0,0.9806849386838952,0.8731091132225941,0.9736081903216735,0.9940503734482736,0.9989472614856083,0.999998591208214,0.1268894779856199,0.5852989732134452,0.0625,0.37740384615384615,0.5564516129032258,0.75,1.0,0.9375,0.46394557359682004,0.0,0.3186961206896552,0.4594155844155844,0.5625,1.0,1.0,0.5631377597365134,0.1666666666666666,0.453125,0.5539772727272727,0.6813038793103449,1.0,0.8333333333333334,0.6958904719698985,0.4615384615384615,0.625,0.7077798861480076,0.75,1.0,0.5384615384615385,0.8643982799731084,4.1305960435927445e-11,0.8535909933442019,0.954434002924965,0.9886994082884974,1.0,0.999999999958694,0.7200456756514113,4.1305960435927445e-11,0.6347460139775245,0.8283145305407846,0.9595359542733982,1.0,0.999999999958694,window_4,diagnostic_window,30.0
diabetes,nn,bim,0.2781481481481481,154,2,11.709677419354838,1.0,5.0,9.0,16.5,32.0,31.0,0.39434752459653344,0.0033153495501941,0.1160718634623866,0.4425309337471145,0.6483285255719435,0.837043808232511,0.8337284586823169,0.5395406689197262,0.0,0.26785714285714285,0.5833333333333334,0.788888888888889,1.0,1.0,0.607181402992848,0.0,0.4388888888888889,0.5714285714285714,0.8,1.0,1.0,0.5564234107492871,0.0,0.38095238095238093,0.5555555555555556,0.7171428571428571,1.0,1.0,0.7301355240352047,0.0,0.5916666666666667,0.6666666666666666,0.96875,1.0,1.0,0.6742818930211665,4.1305960435927445e-11,0.3372900666170139,0.8631205685666311,0.9861829552032189,1.0,0.999999999958694,0.6106732705774177,4.1305960435927445e-11,0.20690842517246988,0.7642045065086203,0.9478568257913305,0.9980008838722996,0.9980008838309936,window_0,diagnostic_window,31.0
diabetes,nn,bim,0.2781481481481481,154,2,9.258064516129032,1.0,3.0,8.0,12.0,32.0,31.0,0.34387454366616915,0.0354294353045909,0.10467496902992546,0.3454865548348759,0.545659206872976,0.7940788022312703,0.7586493669266794,0.48915947403850635,0.0,0.1875,0.5454545454545454,0.75,1.0,1.0,0.6192833823882211,0.0,0.4807692307692307,0.6363636363636364,0.75,1.0,1.0,0.47509589424912,0.0,0.3333333333333333,0.5,0.6666666666666666,1.0,1.0,0.6801880019621955,0.0,0.5419580419580419,0.7,0.8257575757575758,1.0,1.0,0.7559806874903878,4.1305960435927445e-11,0.7877413154838766,0.9182958340544894,0.9709505944546688,1.0,0.999999999958694,0.5876503640468346,4.1305960435927445e-11,4.1305960435927445e-11,0.8112781244591328,0.954434002924965,1.0,0.999999999958694,window_1,diagnostic_window,31.0
diabetes,nn,bim,0.2781481481481481,154,2,10.96774193548387,1.0,3.0,7.0,15.5,32.0,31.0,0.3703050280845737,0.0047576595192551,0.09578494492779091,0.362585021759583,0.5424174444850205,0.9999946593297876,0.9952369998105325,0.4414809349937434,0.0,0.015625,0.5,0.6463068181818181,1.0,1.0,0.6981989178858249,0.0,0.5266106442577031,0.71875,0.90625,1.0,1.0,0.4510906366456651,0.0,0.234375,0.4444444444444444,0.58125,1.0,1.0,0.6762848907891602,0.0,0.5,0.6666666666666666,0.921875,1.0,1.0,0.6407162936975046,4.1305960435927445e-11,0.10031116217701028,0.8112781244591328,0.9869637721613745,1.0,0.999999999958694,0.5473431090024359,4.1305960435927445e-11,4.1305960435927445e-11,0.7219280948873623,0.9754096755529108,1.0,0.999999999958694,window_2,diagnostic_window,31.0
diabetes,nn,bim,0.2781481481481481,154,2,10.838709677419354,1.0,2.5,9.0,18.5,27.0,26.0,0.31941171910221766,0.0033923924330803,0.07036014066549989,0.342803437653549,0.4996231968017997,0.7488811329822257,0.7454887405491454,0.5931342210042401,0.0,0.4564393939393939,0.6153846153846154,0.8856209150326797,1.0,1.0,0.6391584573273378,0.0,0.5,0.6363636363636364,0.8814814814814814,1.0,1.0,0.5127478800628706,0.0,0.3333333333333333,0.5,0.7113095238095238,1.0,1.0,0.7104320138712928,0.0,0.5833333333333334,0.6666666666666666,0.962962962962963,1.0,1.0,0.636339894962416,4.1305960435927445e-11,4.1305960435927445e-11,0.8960382325345574,0.9898877340633598,1.0,0.999999999958694,0.5826641680178289,4.1305960435927445e-11,4.1305960435927445e-11,0.8112781244591328,0.9705526806870144,1.0,0.999999999958694,window_3,diagnostic_window,31.0
diabetes,nn,bim,0.2781481481481481,154,2,6.933333333333334,1.0,1.0,3.0,6.75,32.0,31.0,0.29032867542161483,0.0024006044363136,0.036935243388244075,0.17881748382081591,0.46383743530720145,0.9948720498934056,0.992471445457092,0.5640879961209159,0.0,0.052849264705882346,0.6189516129032258,1.0,1.0,1.0,0.6278271186984181,0.0,0.375,0.7083333333333333,1.0,1.0,1.0,0.6359409972436109,0.0,0.3571428571428571,0.6666666666666666,1.0,1.0,1.0,0.7461871108276977,0.0,0.6764705882352942,0.8333333333333334,1.0,1.0,1.0,0.4385625842137657,4.1305960435927445e-11,4.1305960435927445e-11,0.35344157869392245,0.9182958340544894,1.0,0.999999999958694,0.29257040187980493,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,0.7039516765776103,1.0,0.999999999958694,window_4,diagnostic_window,30.0
diabetes,nn,fgm,0.3201851851851852,154,2,8.709677419354838,1.0,1.5,5.0,11.0,32.0,31.0,0.4600817487179729,0.0005187217130206,0.15357650188193633,0.4288049906635729,0.7896687246524854,0.9966417160489868,0.9961229943359662,0.5641319880836011,0.0,0.32666666666666666,0.6,1.0,1.0,1.0,0.6550212377228506,0.0,0.474375,0.6666666666666666,1.0,1.0,1.0,0.5177411790718242,0.0,0.29166666666666663,0.53125,0.75,1.0,1.0,0.6700592910673557,0.0,0.515625,0.6818181818181818,1.0,1.0,1.0,0.5624294404619632,4.1305960435927445e-11,4.1305960435927445e-11,0.8112781244591328,0.9780893652444602,1.0,0.999999999958694,0.42345443047595216,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,0.9182958340544894,0.9940302114769566,0.9940302114356506,window_0,diagnostic_window,31.0
diabetes,nn,fgm,0.3201851851851852,154,2,9.870967741935484,1.0,2.0,10.0,15.0,26.0,25.0,0.3644400416605416,0.0142795265144759,0.18743977693380814,0.300461316075868,0.5303612312908009,0.928305166712365,0.914025640197889,0.5558643475436644,0.0,0.225,0.6363636363636364,0.9173076923076923,1.0,1.0,0.600991165697048,0.0,0.47727272727272724,0.6153846153846154,0.8090909090909091,1.0,1.0,0.4482418593424286,0.0,0.2333333333333333,0.4666666666666667,0.6602564102564102,1.0,1.0,0.6793186351915004,0.0,0.5,0.6923076923076923,0.8625,1.0,1.0,0.6276399127191781,4.1305960435927445e-11,4.1305960435927445e-11,0.8453509366224364,0.9741842059914202,1.0,0.999999999958694,0.45943531630588647,4.1305960435927445e-11,4.1305960435927445e-11,0.5159469300074474,0.8685508083469945,1.0,0.999999999958694,window_1,diagnostic_window,31.0
diabetes,nn,fgm,0.3201851851851852,154,2,8.258064516129032,1.0,1.5,5.0,11.5,32.0,31.0,0.3457205957050939,0.0018081278850756,0.10945368707730124,0.2768760414304052,0.47675125416962977,0.998991776402436,0.9971836485173604,0.43194789081885854,0.0,0.0,0.5,0.75,1.0,1.0,0.6706710628081596,0.0,0.5,0.7272727272727273,0.96875,1.0,1.0,0.4411568941810878,0.0,0.234375,0.4,0.5833333333333333,1.0,1.0,0.6281359097891357,0.0,0.5,0.6666666666666666,0.86875,1.0,1.0,0.587064882076835,4.1305960435927445e-11,4.1305960435927445e-11,0.8112781244591328,0.962692298689817,1.0,0.999999999958694,0.4332654027367995,4.1305960435927445e-11,4.1305960435927445e-11,0.5665095065529053,0.872205733898662,1.0,0.999999999958694,window_2,diagnostic_window,31.0
diabetes,nn,fgm,0.3201851851851852,154,2,7.483870967741935,1.0,1.0,5.0,11.5,31.0,30.0,0.39198938111809895,0.0006005017823413,0.137191185442805,0.364178067900841,0.625573609322545,0.9650777289174634,0.9644772271351221,0.4407428442881775,0.0,0.0,0.4285714285714285,0.7571428571428571,1.0,1.0,0.7322738994706601,0.0,0.5714285714285714,0.6875,1.0,1.0,1.0,0.3863128900838714,0.0,0.0,0.3571428571428571,0.5857142857142856,1.0,1.0,0.6838559855769057,0.0,0.5,0.7,1.0,1.0,1.0,0.5469435016030875,4.1305960435927445e-11,4.1305960435927445e-11,0.8865408928220898,0.9709505944546688,1.0,0.999999999958694,0.4354721546974948,4.1305960435927445e-11,4.1305960435927445e-11,0.5032583347756457,0.8631205685666311,1.0,0.999999999958694,window_3,diagnostic_window,31.0
diabetes,nn,fgm,0.3201851851851852,154,2,6.166666666666667,1.0,1.0,2.5,9.0,23.0,22.0,0.3726827975118482,0.000600191489866,0.12012871691969138,0.3216693072749075,0.5201869440177904,0.9970135897597932,0.9964133982699271,0.6237069168648116,0.0,0.1666666666666666,0.8947368421052632,1.0,1.0,1.0,0.7654722831846268,0.0,0.6785714285714286,0.8968253968253967,1.0,1.0,1.0,0.5697244041859738,0.0,0.18235294117647058,0.5394736842105263,1.0,1.0,1.0,0.7657786045435799,0.0,0.6666666666666666,0.8690476190476191,1.0,1.0,1.0,0.34659732328772586,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,0.7095197754344312,1.0,0.999999999958694,0.24866659052251114,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,0.613331399930177,1.0,0.999999999958694,window_4,diagnostic_window,30.0
diabetes,nn,org,0.6757407407407408,154,2,24.70967741935484,4.0,17.5,32.0,32.0,32.0,28.0,0.46038724631672917,0.0018761945226562,0.09758894033789425,0.4217770374275256,0.8500075369848198,0.9945079980815246,0.9926318035588684,0.6917002885008776,0.0,0.6363636363636364,0.7777777777777778,1.0,1.0,1.0,0.7458765976471885,0.3548387096774194,0.6363636363636364,0.75,0.875,1.0,0.6451612903225806,0.658467648635742,0.09375,0.5367316341829085,0.71875,0.8708333333333333,1.0,0.90625,0.7725294166276016,0.4782608695652174,0.6663306451612903,0.7647058823529411,0.890625,1.0,0.5217391304347826,0.7190593364033996,4.1305960435927445e-11,0.5435644431995964,0.8112781244591328,0.9419878284170233,1.0,0.999999999958694,0.44139892357492816,4.1305960435927445e-11,4.1305960435927445e-11,0.5032583347756457,0.8112781244591328,0.94566030460064,0.945660304559334,window_0,diagnostic_window,31.0
diabetes,nn,org,0.6757407407407408,154,2,25.35483870967742,6.0,20.5,32.0,32.0,32.0,26.0,0.5025170044025383,0.0002297424487973,0.05620335513891095,0.6363289872979145,0.8666020904757201,0.9911614290510358,0.9909316866022385,0.7038265139878043,0.03125,0.4916666666666667,0.8125,0.984375,1.0,0.96875,0.7367182190569288,0.2857142857142857,0.6125,0.7777777777777778,0.875,1.0,0.7142857142857143,0.6779893404086953,0.125,0.5,0.75,0.859375,1.0,0.875,0.7774359959037378,0.3333333333333333,0.6833333333333333,0.8125,0.875,1.0,0.6666666666666667,0.7172747841498176,4.1305960435927445e-11,0.5435644431995964,0.7642045065086203,0.9283620723948678,0.9967916319816368,0.9967916319403308,0.4909223307318031,4.1305960435927445e-11,0.10031116217701028,0.4488644887230295,0.8239594332001501,0.9967916319816368,0.9967916319403308,window_1,diagnostic_window,31.0
diabetes,nn,org,0.6757407407407408,154,2,23.032258064516128,1.0,13.0,27.0,32.0,32.0,31.0,0.4617890292815132,0.0083099666749989,0.0823037731433872,0.3379788154556662,0.8982603756528071,0.9959841730725056,0.9876742063975067,0.7212181700058911,0.0,0.4537037037037037,0.84,1.0,1.0,1.0,0.7163681873489365,0.3333333333333333,0.5634920634920635,0.75,0.875,1.0,0.6666666666666667,0.6954004454134527,0.25,0.5555555555555556,0.7142857142857143,0.875,1.0,0.75,0.7987499242962304,0.5,0.6833333333333333,0.84375,0.90625,1.0,0.5,0.7314179973521983,4.1305960435927445e-11,0.5435644431995964,0.8112781244591328,0.9709505944546688,1.0,0.999999999958694,0.4155165977589859,4.1305960435927445e-11,4.1305960435927445e-11,0.3372900666170139,0.8631205685666311,1.0,0.999999999958694,window_2,diagnostic_window,31.0
diabetes,nn,org,0.6757407407407408,154,2,23.903225806451612,1.0,15.5,32.0,32.0,32.0,31.0,0.549983791858768,0.0010500559765701,0.17671996013216715,0.6065669991490805,0.9181841056285757,0.9960564549265002,0.99500639894993,0.5941435293570018,0.0,0.28794642857142855,0.6333333333333333,0.96875,1.0,1.0,0.6434153681022751,0.0,0.5266106442577031,0.6363636363636364,0.8125,0.9375,0.9375,0.5979637319248323,0.1875,0.4232954545454546,0.5294117647058824,0.8229166666666667,1.0,0.8125,0.6817919367160353,0.0,0.6150568181818181,0.6875,0.78125,0.9375,0.9375,0.8031089867820056,4.1305960435927445e-11,0.6731173408867499,0.9283620723948678,0.9869637721613745,1.0,0.999999999958694,0.49876128001507347,4.1305960435927445e-11,0.10031116217701028,0.5435644431995964,0.9292908963625602,0.9940302114769566,0.9940302114356506,window_3,diagnostic_window,31.0
diabetes,nn,org,0.6757407407407408,154,2,20.5,1.0,8.75,23.0,32.0,32.0,31.0,0.6297937468031305,0.0288317111029222,0.359876873473629,0.6835730894894337,0.9089484378769805,0.9996733128874544,0.9708416017845323,0.759018759018759,0.15625,0.6294642857142857,0.8348214285714286,1.0,1.0,0.84375,0.6684981684981685,0.2307692307692307,0.5089285714285714,0.7165178571428572,0.8671875,1.0,0.7692307692307693,0.696863553113553,0.21875,0.5497159090909091,0.734375,0.8671875,1.0,0.78125,0.7513375513375513,0.3846153846153846,0.6696428571428571,0.7386363636363636,0.875,1.0,0.6153846153846154,0.7348828990800078,4.1305960435927445e-11,0.563988933705553,0.8112781244591328,0.9694755532797805,1.0,0.999999999958694,0.520877789494767,4.1305960435927445e-11,4.1305960435927445e-11,0.6084675919028752,0.8904916402194913,1.0,0.999999999958694,window_4,diagnostic_window,30.0
diabetes,nn,pgd,0.3372222222222222,154,2,12.96774193548387,1.0,4.5,8.0,20.5,32.0,31.0,0.3526719738485557,0.0104803157521356,0.0864166507694614,0.2659804387958496,0.48664686579539185,0.9987928029770122,0.9883124872248766,0.511748421366052,0.0,0.29166666666666663,0.5,0.7559523809523809,1.0,1.0,0.5811108884009328,0.25,0.34848484848484845,0.5,0.75,1.0,0.75,0.5829751331044435,0.0,0.4375,0.5714285714285714,0.6885775862068966,1.0,1.0,0.6491292433311344,0.0,0.5405844155844155,0.625,0.7795138888888888,1.0,1.0,0.7643789395145075,4.1305960435927445e-11,0.8112781244591328,0.9182958340544894,0.9780893652444602,1.0,0.999999999958694,0.646372524275584,4.1305960435927445e-11,0.4441807378222714,0.8112781244591328,0.954434002924965,1.0,0.999999999958694,window_0,diagnostic_window,31.0
diabetes,nn,pgd,0.3372222222222222,154,2,13.32258064516129,1.0,5.0,10.0,19.0,32.0,31.0,0.3407293576805725,0.017250430377194,0.1058485681440989,0.2531554829198807,0.5983813472671891,0.9583965799452112,0.9411461495680172,0.5486474346634399,0.0,0.26666666666666666,0.55,0.875,1.0,1.0,0.6156911391782691,0.25,0.5,0.6,0.788888888888889,1.0,0.75,0.5009518083233122,0.0,0.34848484848484845,0.5,0.6966911764705883,1.0,1.0,0.6915288100875101,0.0,0.5,0.75,0.8229166666666667,1.0,1.0,0.8009401540653576,4.1305960435927445e-11,0.7430663006979913,0.9182958340544894,0.9854724082446875,1.0,0.999999999958694,0.5237294305228517,4.1305960435927445e-11,4.1305960435927445e-11,0.5435644431995964,0.9363649184897272,0.9967916319816368,0.9967916319403308,window_1,diagnostic_window,31.0
diabetes,nn,pgd,0.3372222222222222,154,2,13.064516129032258,1.0,5.0,10.0,22.0,32.0,31.0,0.35586217032504364,0.0102542985281868,0.1399703432575642,0.2633327375003044,0.6145554029033568,0.9908266242201866,0.9805723256919998,0.6242833574793603,0.0,0.46428571428571425,0.75,0.80625,1.0,1.0,0.6173660598011931,0.0,0.403125,0.6,0.8444444444444444,1.0,1.0,0.5736221634450945,0.0,0.4,0.5714285714285714,0.6978260869565217,1.0,1.0,0.7033046157520212,0.0,0.6,0.6666666666666666,0.9045454545454545,1.0,1.0,0.7122012433932392,4.1305960435927445e-11,0.48612696418246343,0.9283620723948678,0.9709505944546688,1.0,0.999999999958694,0.5883152813624302,4.1305960435927445e-11,0.10031116217701028,0.7219280948873623,0.9363649184897272,1.0,0.999999999958694,window_2,diagnostic_window,31.0
diabetes,nn,pgd,0.3372222222222222,154,2,10.516129032258064,1.0,4.0,7.0,14.5,32.0,31.0,0.23457191457243845,0.0087150396098273,0.07463307749123191,0.155446351780995,0.4183077600094353,0.7576642403825518,0.7489492007727244,0.5089689548275885,0.0,0.1,0.5,0.8175,1.0,1.0,0.651459993464263,0.0,0.46153846153846156,0.6666666666666666,0.8968253968253967,1.0,1.0,0.5334046885541193,0.0,0.3333333333333333,0.5882352941176471,0.7596153846153846,1.0,1.0,0.6592671957496437,0.0,0.5166666666666666,0.6666666666666666,0.7678571428571428,1.0,1.0,0.6140180898169249,4.1305960435927445e-11,4.1305960435927445e-11,0.8112781244591328,0.9500471537628026,1.0,0.999999999958694,0.4599327713199807,4.1305960435927445e-11,4.1305960435927445e-11,0.5435644431995964,0.8932649363770244,1.0,0.999999999958694,window_3,diagnostic_window,31.0
diabetes,nn,pgd,0.3372222222222222,154,2,8.166666666666666,1.0,1.25,4.0,13.0,32.0,31.0,0.264488812941788,0.0086791873242586,0.07498919544362267,0.15891469947520426,0.2947855988261936,0.9729162137303984,0.9642370264061397,0.5452103893108391,0.0,0.19293478260869562,0.5833333333333333,1.0,1.0,1.0,0.5751076717351302,0.0,0.2976190476190476,0.6915760869565217,0.8487394957983193,1.0,1.0,0.6443367727093143,0.0,0.30638586956521735,0.6904761904761905,1.0,1.0,1.0,0.7191415842660441,0.0,0.5,0.8348416289592759,1.0,1.0,1.0,0.5381147413002992,4.1305960435927445e-11,4.1305960435927445e-11,0.7574292094229624,0.8852283944242405,1.0,0.999999999958694,0.4006241144563072,4.1305960435927445e-11,4.1305960435927445e-11,0.18561616334109082,0.8836488723062763,1.0,0.999999999958694,window_4,diagnostic_window,30.0
diabetes,svm,hsj,0.2987037037037037,154,2,25.29032258064516,4.0,17.0,32.0,32.0,32.0,28.0,0.9819336394014837,0.9387080516565744,0.9728548844876476,0.9869821623932236,0.9962787981698151,1.0,0.06129194834342555,0.5660813387150941,0.09375,0.43181818181818177,0.6111111111111112,0.78125,1.0,0.90625,0.40158898093216633,0.0,0.296875,0.3888888888888889,0.5,0.71875,0.71875,0.580265857777511,0.25,0.47727272727272724,0.59375,0.6875,1.0,0.75,0.7082544951481097,0.5185185185185185,0.59375,0.6956521739130435,0.765625,1.0,0.4814814814814815,0.883918297507774,4.1305960435927445e-11,0.8571484374283717,0.8960382325345574,0.9898877340633598,1.0,0.999999999958694,0.7911902541966274,4.1305960435927445e-11,0.6962122601251458,0.8571484374283717,0.9592563838665971,1.0,0.999999999958694,window_0,diagnostic_window,31.0
diabetes,svm,hsj,0.2987037037037037,154,2,26.548387096774192,7.0,24.5,32.0,32.0,32.0,25.0,0.9820581506552654,0.9330469588059638,0.9695827195321398,0.9907617267508926,0.9978016093559182,1.0,0.06695304119403622,0.6221861127385397,0.09375,0.43172268907563016,0.6774193548387096,0.8125,1.0,0.90625,0.40205154341769084,0.21875,0.265625,0.36,0.5147058823529411,0.7666666666666667,0.5479166666666667,0.5792929943974351,0.21875,0.453125,0.625,0.734375,0.7741935483870968,0.5554435483870968,0.7101073491600364,0.4705882352941176,0.625,0.71875,0.78125,1.0,0.5294117647058825,0.8956983012519533,0.7578784625383954,0.8112781244591328,0.9059282160429994,0.9780893652444602,1.0,0.24212153746160459,0.7817740483124267,4.1305960435927445e-11,0.6962122601251458,0.8112781244591328,0.9182958340544894,0.9975025463691152,0.9975025463278092,window_1,diagnostic_window,31.0
diabetes,svm,hsj,0.2987037037037037,154,2,23.774193548387096,1.0,13.0,32.0,32.0,32.0,31.0,0.9832706301489034,0.9395878353564142,0.973607994892791,0.9917489309199536,0.9965644465526158,1.0,0.060412164643585786,0.5884219993073846,0.125,0.418010752688172,0.59375,0.7769886363636364,1.0,0.875,0.40991136573657516,0.0,0.28125,0.4285714285714285,0.515625,0.71875,0.71875,0.585631927981591,0.28125,0.484375,0.5833333333333334,0.71875,1.0,0.71875,0.6961825043760664,0.4,0.6339285714285714,0.6818181818181818,0.71875,1.0,0.6,0.8963816243063307,4.1305960435927445e-11,0.8571484374283717,0.9494520153879484,0.9925531356575894,1.0,0.999999999958694,0.8105414312878755,4.1305960435927445e-11,0.6962122601251458,0.8112781244591328,0.9771790800246025,1.0,0.999999999958694,window_2,diagnostic_window,31.0
diabetes,svm,hsj,0.2987037037037037,154,2,24.29032258064516,1.0,17.5,32.0,32.0,32.0,31.0,0.9820096376781859,0.904181732549425,0.9800734351451896,0.9924286936947624,0.9986999907590818,1.0,0.09581826745057498,0.538759560251499,0.1,0.4068287037037037,0.5217391304347826,0.7257053291536051,1.0,0.9,0.44266814823604017,0.0,0.34375,0.4375,0.5248842592592593,0.75,0.75,0.5448146198918892,0.25,0.4409722222222222,0.5,0.65625,1.0,0.75,0.643889175618032,0.4166666666666667,0.5625,0.6428571428571429,0.7165178571428572,1.0,0.5833333333333333,0.9048747996605859,4.1305960435927445e-11,0.8960382325345574,0.9709505944546688,0.993401755961574,1.0,0.999999999958694,0.8311091590994328,4.1305960435927445e-11,0.8112781244591328,0.8571484374283717,0.9825484463427022,1.0,0.999999999958694,window_3,diagnostic_window,31.0
diabetes,svm,hsj,0.2987037037037037,154,2,21.4,1.0,10.75,27.5,32.0,32.0,31.0,0.9912607408077551,0.954006268034884,0.9912156351326756,0.9952654528622368,0.9990309850535914,1.0,0.045993731965116025,0.5943734388342232,0.0,0.40156250000000004,0.6458333333333333,0.78125,1.0,1.0,0.4318464700695093,0.0,0.28125,0.390625,0.5607638888888888,0.8,0.8,0.6203294558564167,0.21875,0.5323660714285714,0.6458333333333333,0.75,1.0,0.78125,0.6688167710103985,0.0,0.5703125,0.6875,0.7708333333333334,1.0,1.0,0.8271537699209031,4.1305960435927445e-11,0.787331909083847,0.8822363441734247,0.9694755532797805,1.0,0.999999999958694,0.7370165834638882,4.1305960435927445e-11,0.6429998689488539,0.8112781244591328,0.9453994607073462,1.0,0.999999999958694,window_4,diagnostic_window,30.0
diabetes,svm,org,0.7012962962962963,154,2,24.70967741935484,4.0,17.5,32.0,32.0,32.0,28.0,0.6673149140045075,0.306209141259559,0.4844669214431871,0.6849019014409587,0.886264145256802,0.9992098107515728,0.6930006694920138,0.6895792779636528,0.0,0.48641304347826086,0.7777777777777778,1.0,1.0,1.0,0.7171009378231415,0.2727272727272727,0.6111111111111112,0.75,0.875,1.0,0.7272727272727273,0.658467648635742,0.09375,0.5367316341829085,0.71875,0.8708333333333333,1.0,0.90625,0.7804604246731159,0.4782608695652174,0.6770833333333333,0.75,0.90625,1.0,0.5217391304347826,0.7190593364033996,4.1305960435927445e-11,0.5435644431995964,0.8112781244591328,0.9419878284170233,1.0,0.999999999958694,0.41321722151577167,4.1305960435927445e-11,4.1305960435927445e-11,0.4488644887230295,0.8283145305407846,0.954434002924965,0.9544340028836591,window_0,diagnostic_window,31.0
diabetes,svm,org,0.7012962962962963,154,2,25.35483870967742,6.0,20.5,32.0,32.0,32.0,26.0,0.6730918690364037,0.2522791564073381,0.4686818380979574,0.6919929115678346,0.8863285922354905,0.9963928280150666,0.7441136716077285,0.7244703951962017,0.03125,0.5785714285714285,0.8333333333333334,1.0,1.0,0.96875,0.7167182190569287,0.24,0.5916666666666667,0.7777777777777778,0.875,1.0,0.76,0.6779893404086953,0.125,0.5,0.75,0.859375,1.0,0.875,0.7779160266257041,0.4666666666666667,0.6666666666666666,0.78125,0.875,1.0,0.5333333333333333,0.7172747841498176,4.1305960435927445e-11,0.5435644431995964,0.7642045065086203,0.9283620723948678,0.9967916319816368,0.9967916319403308,0.49708172624386116,4.1305960435927445e-11,4.1305960435927445e-11,0.5435644431995964,0.8504008735912836,0.998363672593813,0.998363672552507,window_1,diagnostic_window,31.0
diabetes,svm,org,0.7012962962962963,154,2,23.032258064516128,1.0,13.0,27.0,32.0,32.0,31.0,0.6758789045114062,0.3428282944485927,0.4928580327875636,0.7550644375077878,0.8277438819660443,1.0,0.6571717055514072,0.7121863179888673,0.0,0.53584229390681,0.8333333333333334,1.0,1.0,1.0,0.715535721167875,0.3333333333333333,0.5634920634920635,0.75,0.875,1.0,0.6666666666666667,0.6954004454134527,0.25,0.5555555555555556,0.7142857142857143,0.875,1.0,0.75,0.779836872140462,0.4,0.6440092165898618,0.8125,0.875,1.0,0.6,0.7314179973521983,4.1305960435927445e-11,0.5435644431995964,0.8112781244591328,0.9709505944546688,1.0,0.999999999958694,0.46502360716259583,4.1305960435927445e-11,4.1305960435927445e-11,0.4488644887230295,0.9292908963625602,0.9992492479956566,0.9992492479543507,window_2,diagnostic_window,31.0
